RoundId,GolferId,OneTimeCourseYN,ConfigId,TeeColourId,DateOfRound,DailyRoundNumber,EntryMode,PuttsEnteredYN,StatsEnteredYN,HolesPlayed,RoundRating,RoundSlope,CourseNameLong,CourseNameShort,ConfigNameLong,ConfigNameShort,TeeColour,GrossScore,GrossAdjustedScore,NetScore,CoursePar,Differential,RoundOldIndex,RoundCourseHandicap,RoundNewIndex,TournamentRoundYN,HandicapRoundYN,Comment,FeesPaid,WagersWonLost,CourseFamiliarYN
7108,251,FALSE,28,2,5/5/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,78,78,70,66,16.2999992370605,8.89999961853027,8,8.89999961853027,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7109,88,FALSE,28,2,5/5/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,78,78,71,66,16.2999992370605,7.69999980926514,7,7.90000009536743,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7110,146,FALSE,28,2,5/5/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,73,66,20.6000003814697,10.1000003814697,9,10.1000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7111,196,FALSE,28,2,5/5/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,90,90,70,66,29.2999992370605,21.2000007629395,20,21.2000007629395,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7112,28,FALSE,28,2,5/5/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,90,90,67,66,29.2999992370605,25.2000007629395,23,25.1000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7113,220,FALSE,28,2,5/5/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,74,66,20.6000003814697,8.5,8,8.5,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7114,116,FALSE,28,2,5/5/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,84,84,75,66,22.7999992370605,9.60000038146973,9,9.60000038146973,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7115,63,FALSE,28,2,5/5/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,92,92,65,66,31.5,29.1000003814697,27,29.2999992370605,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7116,274,FALSE,28,2,5/5/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,92,92,64,66,31.5,30.2000007629395,28,30.2000007629395,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7117,14,FALSE,28,2,5/5/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,86,86,77,66,25,9.60000038146973,9,9.60000038146973,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7118,268,FALSE,28,2,5/5/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,92,92,77,66,31.5,15.8000001907349,15,16.1000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7119,216,FALSE,28,2,5/5/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,86,86,78,66,25,8.5,8,8.5,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7120,125,FALSE,28,2,5/5/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,96,96,78,66,35.9000015258789,19.2999992370605,18,19.8999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7121,280,FALSE,28,2,5/12/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,92,92,74,66,31.5,18,18,30.2000007629395,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7122,12,FALSE,28,2,5/12/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,64,66,20.6000003814697,19.1000003814697,18,19.2999992370605,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7123,196,FALSE,28,2,5/12/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,98,98,78,66,38,21.2000007629395,20,21.2000007629395,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7124,116,FALSE,28,2,5/12/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,80,80,71,66,18.5,9.60000038146973,9,10.3999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7125,22,FALSE,28,2,5/12/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,86,86,71,66,25,16.6000003814697,15,16.6000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7126,33,FALSE,28,2,5/12/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,76,76,66,66,14.1000003814697,10.8999996185303,10,10.6000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7127,24,FALSE,28,2,5/12/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,67,66,20.6000003814697,16,15,16,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7128,28,FALSE,28,2,5/12/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,88,88,65,66,27.2000007629395,25.1000003814697,23,24.7999992370605,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7129,268,FALSE,28,2,5/12/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,80,80,65,66,18.5,16.1000003814697,15,16.2000007629395,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7130,63,FALSE,28,2,5/12/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,96,96,69,66,35.9000015258789,29.2999992370605,27,29.2999992370605,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7131,220,FALSE,28,2,5/12/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,76,76,68,66,14.1000003814697,8.5,8,9,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7132,278,FALSE,28,2,5/12/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,88,88,70,66,27.2000007629395,18,18,26.1000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7133,125,FALSE,28,2,5/12/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,96,96,78,66,35.9000015258789,19.8999996185303,18,20.7000007629395,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7134,276,FALSE,28,2,5/12/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,70,70,59,66,7.59999990463257,11.5,11,7.19999980926514,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7135,216,FALSE,28,2,5/12/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,76,76,68,66,14.1000003814697,8.5,8,8.5,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7136,134,FALSE,28,2,5/12/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,84,84,73,66,22.7999992370605,12.1999998092651,11,12.1999998092651,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7137,214,FALSE,28,2,5/12/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,70,70,64,66,7.59999990463257,6.09999990463257,6,6.09999990463257,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7138,124,FALSE,28,2,5/12/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,76,76,64,66,14.1000003814697,13.3000001907349,12,12.8000001907349,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7139,14,FALSE,28,2,5/12/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,73,66,20.6000003814697,9.60000038146973,9,9.80000019073486,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7140,88,FALSE,28,2,5/12/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,75,66,20.6000003814697,7.90000009536743,7,7.90000009536743,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7141,146,FALSE,28,2,5/12/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,74,74,65,66,12,10.1000003814697,9,9.89999961853027,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7142,281,FALSE,28,2,5/12/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,70,70,52,66,7.59999990463257,18,18,7.19999980926514,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7143,281,FALSE,28,2,5/1/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,66,66,48,66,3.29999995231628,18,18,3.09999990463257,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7144,279,FALSE,28,2,5/18/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,96,96,78,66,35.9000015258789,18,18,34.4000015258789,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7145,116,FALSE,28,2,5/18/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,84,84,74,66,22.7999992370605,10.3999996185303,10,10.6000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7146,12,FALSE,28,2,5/18/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,64,66,20.6000003814697,19.2999992370605,18,18.8999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7147,196,FALSE,28,2,5/18/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,90,90,70,66,29.2999992370605,21.2000007629395,20,21.2000007629395,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7148,213,FALSE,28,2,5/18/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,80,80,65,66,18.5,16.2999992370605,15,16.2999992370605,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7149,22,FALSE,28,2,5/18/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,86,86,71,66,25,16.6000003814697,15,16.6000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7150,268,FALSE,28,2,5/18/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,88,88,73,66,27.2000007629395,16.2000007629395,15,16,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7151,33,FALSE,28,2,5/18/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,86,86,76,66,25,10.6000003814697,10,10.6000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7152,220,FALSE,28,2,5/18/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,80,80,72,66,18.5,9,8,9.60000038146973,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7153,274,FALSE,28,2,5/18/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,94,94,66,66,33.7000007629395,30.2000007629395,28,30.2000007629395,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7154,28,FALSE,28,2,5/18/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,102,102,79,66,42.4000015258789,24.7999992370605,23,24.7999992370605,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7155,24,FALSE,28,2,5/18/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,67,66,20.6000003814697,16,15,16,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7156,146,FALSE,28,2,5/18/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,68,68,59,66,5.40000009536743,9.89999961853027,9,9.10000038146973,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7157,281,FALSE,28,2,5/18/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,60,60,53,66,-3.29999995231628,7.19999980926514,7,-3.20000004768372,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7158,88,FALSE,28,2,5/18/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,80,80,73,66,18.5,7.90000009536743,7,7.90000009536743,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7160,214,FALSE,28,2,5/18/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,70,70,64,66,7.59999990463257,6.09999990463257,6,6.09999990463257,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7161,14,FALSE,28,2,5/20/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,78,78,69,66,16.2999992370605,9.80000019073486,9,10.3999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7162,216,FALSE,28,2,5/20/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,72,72,64,66,9.80000019073486,8.5,8,8.5,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7163,277,FALSE,28,2,5/20/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,74,74,66,66,12,8.30000019073486,8,8.80000019073486,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7164,276,FALSE,28,2,5/20/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,70,70,63,66,7.59999990463257,7.19999980926514,7,7.19999980926514,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7165,134,FALSE,28,2,5/20/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,80,80,69,66,18.5,12.1999998092651,11,12.1999998092651,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7166,63,FALSE,28,2,5/20/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,98,98,71,66,38,29.2999992370605,27,29.2999992370605,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7167,10,FALSE,28,2,5/20/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,84,84,75,66,22.7999992370605,9.60000038146973,9,9.60000038146973,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7168,199,FALSE,28,2,5/20/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,70,70,69,66,7.59999990463257,1.39999997615814,1,1.39999997615814,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7169,264,FALSE,28,2,5/20/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,62,62,60,66,-1.10000002384186,2.70000004768372,2,-1.10000002384186,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7170,217,FALSE,28,2,5/20/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,78,78,77,66,16.2999992370605,1.39999997615814,1,1.39999997615814,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7171,282,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,75,75,57,66,13,18,18,12.3999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7172,282,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,71,66,20.6000003814697,12.3999996185303,11,12.3999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7173,146,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,68,68,60,66,5.40000009536743,9.10000038146973,8,8.30000019073486,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7174,10,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,70,70,61,66,7.59999990463257,9.60000038146973,9,9,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7175,24,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,78,78,63,66,16.2999992370605,16,15,15.6999998092651,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7176,213,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,78,78,63,66,16.2999992370605,16.2999992370605,15,16,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7177,266,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,66,66,62,66,3.29999995231628,4.30000019073486,4,4,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7179,14,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,72,72,57,66,9.80000019073486,16.7000007629395,15,8.10000038146973,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7180,14,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,72,72,57,66,9.80000019073486,16.7000007629395,15,8.10000038146973,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7181,268,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,80,80,65,66,18.5,16,15,16,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7182,12,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,78,78,61,66,16.2999992370605,18.8999996185303,17,18.1000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7183,124,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,78,78,66,66,16.2999992370605,12.8000001907349,12,12.8000001907349,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7184,134,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,78,78,67,66,16.2999992370605,12.1999998092651,11,12,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7185,216,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,74,74,66,66,12,8.5,8,8.5,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7186,116,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,78,78,68,66,16.2999992370605,10.6000003814697,10,12.1999998092651,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7187,33,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,78,78,68,66,16.2999992370605,10.6000003814697,10,10.6000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7188,276,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,74,74,67,66,12,7.19999980926514,7,7.19999980926514,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7189,279,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,86,86,54,66,25,34.4000015258789,32,24,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7190,214,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,76,76,70,66,14.1000003814697,6.09999990463257,6,6.09999990463257,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7191,251,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,80,80,72,66,18.5,8.89999961853027,8,9,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7192,88,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,75,66,20.6000003814697,7.90000009536743,7,7.90000009536743,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7193,281,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,70,70,73,66,7.59999990463257,-3.20000004768372,-3,-3.20000004768372,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7194,277,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,84,84,76,66,22.7999992370605,8.80000019073486,8,8.80000019073486,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7195,217,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,78,78,77,66,16.2999992370605,1.39999997615814,1,2.20000004768372,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7196,16,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,94,94,83,66,33.7000007629395,12,11,15.3999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7197,63,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,96,96,69,66,35.9000015258789,29.2999992370605,27,29.2999992370605,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7198,28,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,96,96,73,66,35.9000015258789,24.7999992370605,23,24.7999992370605,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7199,125,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,98,98,79,66,38,20.7000007629395,19,21,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7200,122,FALSE,28,2,5/26/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,100,100,70,66,40.2000007629395,33.0999984741211,30,33.4000015258789,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7201,283,FALSE,28,2,6/2/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,88,88,70,66,27.2000007629395,18,18,26.1000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7202,33,FALSE,28,2,6/2/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,76,76,66,66,14.1000003814697,10.6000003814697,10,11.1000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7203,63,FALSE,28,2,6/2/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,100,100,73,66,40.2000007629395,29.2999992370605,27,29.2999992370605,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7204,125,FALSE,28,2,6/2/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,86,86,67,66,25,21,19,21.7000007629395,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7205,199,FALSE,28,2,6/2/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,70,70,69,66,7.59999990463257,1.39999997615814,1,1.70000004768372,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7206,10,FALSE,28,2,6/2/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,72,72,64,66,9.80000019073486,9,8,8.80000019073486,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7207,217,FALSE,28,2,6/2/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,68,68,66,66,5.40000009536743,2.20000004768372,2,2.20000004768372,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7208,277,FALSE,28,2,6/2/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,78,78,70,66,16.2999992370605,8.80000019073486,8,9,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7209,196,FALSE,28,2,6/2/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,98,98,78,66,38,21.2000007629395,20,21.2000007629395,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7210,251,FALSE,28,2,6/2/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,84,84,76,66,22.7999992370605,9,8,9,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7211,116,FALSE,28,2,6/2/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,78,78,67,66,16.2999992370605,12.1999998092651,11,12.1999998092651,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7212,12,FALSE,28,2,6/2/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,76,76,59,66,14.1000003814697,18.1000003814697,17,17.2999992370605,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7213,146,FALSE,28,2,6/2/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,74,66,20.6000003814697,8.30000019073486,8,8.30000019073486,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7214,281,FALSE,28,2,6/2/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,68,68,71,66,5.40000009536743,-3.20000004768372,-3,-3.20000004768372,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
7215,214,FALSE,28,2,6/2/2021,0,S,FALSE,FALSE,18,63,104,Robert A. Black,Black,XXXXXX,XXXXXX,Black,76,76,70,66,14.1000003814697,6.09999990463257,6,6.09999990463257,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
